CarparkValue,latitude,longitude,Carpark_Number,dist
1504,1.4482351850031774,103.80110119714958,W780,24.033883536214805
1628,1.4425443267234446,103.80578572471464,W101,23.215111150516744
116,1.4435372787951029,103.77480790698245,W13,25.734829857632985
941,1.4431678994120087,103.7890260469373,W48,24.557129572311922
1524,1.4412048068517598,103.80661662993342,W102,23.042760442138533
1798,1.4418753225467174,103.79043221999984,W37,24.344845228713293
1853,1.4413983720664565,103.78948653597357,W52,24.382737983388594
576,1.4379842973747647,103.79710041815832,W64,23.513942080604192
884,1.4366819678680178,103.7816472217671,W17,24.659343848133094
747,1.4390425021739437,103.78044295062529,W18,24.934845938062534
1617,1.4360501619073869,103.7922524391746,W58,23.74797212374417
293,1.4407540972608288,103.7781942519941,W5,25.247936577666614
1778,1.44163940382,103.77875344943092,W5M,25.268324262753485
1308,1.432211251704956,103.78112571086996,W23,24.372810574890362
719,1.441596280822765,103.7920159018694,W40,24.197866460693884
1607,1.442907681358222,103.79202821147746,W49,24.299962700084432
484,1.4429256184927517,103.79369475477212,W50,24.17088648799279
670,1.4422899750242872,103.79263531082324,W51,24.20364411741653
595,1.441378362111542,103.78641906620275,W36,24.626338182158513
1426,1.4393517930056627,103.77532018596392,W10,25.38193124532798
213,1.4421024735721912,103.77795396332392,W6,25.368681308210302
1572,1.4396538699810133,103.77929680078368,W181,25.07490999477818
119,1.4470522162929984,103.77297467231791,W14,26.148824127748057
102,1.370820028225231,103.96341243438104,PM6,9.382947428376283
1224,1.3628388914348102,103.95975833337474,PM17,8.434156680522749
521,1.3647084328267207,103.96010539790726,PM14,8.64565318957315
1510,1.3773336408343035,103.94337373293368,PM29,9.918664261597355
1893,1.3623587330477784,103.96272060688575,PM16,8.446496001603219
630,1.3647565501015386,103.95687982769032,PM18,8.594670527252726
950,1.3647932754078989,103.96345701840346,PM11,8.728606307125178
1733,1.367557638171994,103.96324992159052,PM7,9.024099061779557
475,1.366473554777537,103.95959774167446,PM13,8.829343627063958
1148,1.3746019548874393,103.93590489391228,PM45,9.679063692121886
1334,1.3788374116684676,103.93408744824964,PM41,10.17201268022616
953,1.367331839559714,103.95799980233409,PR1,8.895834949616301
779,1.367956777555041,103.95702273852432,PM19,8.949529852065494
1547,1.377947613260169,103.93538366563013,PM40,10.0554724406497
1081,1.3819247877443936,103.93601952013236,PM37,10.486767865022411
940,1.382416558645188,103.93707054978742,PM36,10.52906768741299
31,1.3939370542563825,103.87538181892415,SK93,14.161344256370624
1173,1.390283406829788,103.9001141454174,SK2,12.462657824865648
1324,1.387759583250722,103.87325996745564,SK60,13.734397882952608
1128,1.3936038427321584,103.89953418022624,SK15,12.826057732539796
1551,1.392821390774378,103.89870681748091,SK17,12.784396798820296
1041,1.3832014796474918,103.90065803933672,SK12,11.723201168743346
842,1.442458148750923,103.77674614865364,W4,25.494573461634683
230,1.387224448476272,103.9052154115564,SK22,11.92470606279394
169,1.382830239537726,103.9031088524078,SK21,11.57015640432993
462,1.388174110163739,103.90074359393176,SK13,12.220100518700356
675,1.389467324519619,103.90093736379616,SK6,12.342298694955572
1714,1.400659030128735,103.7502363572965,CK52,25.138214127636317
927,1.3993368546917764,103.90702372583482,P1,13.110722304042216
964,1.4001046189481623,103.90602882381457,P2,13.228336103027779
1109,1.3984568370825314,103.90577445865635,P3,13.065777348908709
1337,1.3972271617557055,103.90562289882668,P4,12.943378442749257
1773,1.396877554712999,103.90764189630674,P5,12.829935471129719
1767,1.3974837242799767,103.90775041709176,P5L,12.889453697371664
1582,1.3953685695565603,103.90946234340264,P6,12.604644414751352
1187,1.3955982538271992,103.91008575182197,P6L,12.60647086750402
1170,1.4023968775457856,103.90504945007166,PL14,13.505130404488153
497,1.3948625188764774,103.91258495275902,PL15,12.442337594933866
220,1.3955198255395491,103.9117777047101,PL25,12.53927947880503
1013,1.400538847013659,103.91326596736532,PL29,13.02412065584196
944,1.3943539447375144,103.91409384167888,PL30,12.338625735220232
1529,1.4036785832909175,103.90619802298995,PL31,13.596836268824203
1017,1.4048472500172462,103.90460666624058,PL32,13.77826961499881
1012,1.4012553870089215,103.9098906657592,PL33,13.210854232218876
533,1.404000203581804,103.8979528034574,PL39,13.957737766166147
405,1.4037210635186224,103.89915033137764,PL40,13.878205903841819
1484,1.4026510883226686,103.9019426804346,PL41,13.65279369136954
1162,1.4021264239945672,103.91169725663087,PL42,13.24329114700174
9,1.3988565566526352,103.90132875322396,PL44,13.285722013723753
1223,1.393629380207697,103.91450023771392,PL45,12.248395522717319
408,1.4002594317477943,103.911629841452,PL46,13.046956869353053
1515,1.4030051179067975,103.90038376648238,PL48,13.752971469087736
1018,1.3420166824734492,103.74009365443024,J10,23.701875922805304
1058,1.3429196669451564,103.7399376555,J11,23.744199851880737
388,1.3773947750358455,103.74396269033326,CK32,24.592887701567108
574,1.379398408707916,103.76346427312733,BJ51,22.724068542592057
1521,1.3791133613234363,103.76263790594508,BJ52,22.79225354884577
723,1.3929209702849563,103.89795579643936,SK25,12.82927173194717
1157,1.3935143423581973,103.89655861618228,SK26,12.954831763044755
885,1.3876583459669192,103.89216437348864,SK32,12.595276989819041
1638,1.388331502255948,103.89239969863954,SK33,12.64865688982916
1808,1.3659590849526215,103.89498042855224,HG11,10.363188272489053
1297,1.402849777146738,103.8956389998495,PL68,13.941780399456631
1556,1.4025347595532869,103.91761458579164,PL69,13.111155258343599
1518,1.2933650054100614,103.80345452106414,MLM,15.898548593513354
1560,1.304683540357895,103.86565822017168,CR2,9.156252205200998
121,1.3050686537907754,103.86432479530625,CR3,9.310111192493459
1155,1.4367821347968852,103.78945084654232,W57,24.029620804531806
1675,1.3574951697204816,103.84453538273506,BE36,13.694132580320147
784,1.3580079412271258,103.84442083770382,BE37,13.736816329032074
809,1.3588986300125845,103.84456648767798,BE38,13.77974469607926
394,1.3555617806229023,103.84454814694604,BE42,13.57309377754216
539,1.3450046991490203,103.85302289077154,BE7,12.147820675249307
132,1.3565716827001997,103.87033018876268,SE13,11.36860197798084
634,1.3526188900569815,103.8677199321161,SE16,11.302330479140617
504,1.3579180845082497,103.83932819509428,SM1,14.202148812782573
1557,1.354705140754078,103.83906659791536,SM3,14.034961496352455
750,1.3005250402303838,103.88428841321044,JB3,7.03400320173056
350,1.303483220735441,103.88316883050352,JB4,7.226359091547062
320,1.3087364754979458,103.8823513067258,K2,7.472097997265843
1602,1.3075380133900372,103.88354363243664,K2T,7.30563149615519
1135,1.3087708200412964,103.88773705617996,KM2,6.905528973553734
1833,1.308503977861922,103.88294645078538,KM3,7.401182103608079
1866,1.3006494194943568,103.88347010008972,TRS,7.1259538580123385
672,1.3210042901059609,103.88506094761496,ACM,7.728401527898179
1588,1.31988748882181,103.88343778425912,GE1A,7.8313202988842905
1707,1.3192099481045425,103.88423564310423,GE1F,7.718226959902462
886,1.320962408767416,103.88630883704477,GE1G,7.6041132817167245
1678,1.3179454217838502,103.88483940328312,GE2,7.5959301328610875
919,1.3175009923126009,103.88736326896576,GE3,7.322164286329954
776,1.3165497802675898,103.88756528216962,GE5,7.255465071033707
355,1.302401825492277,103.88278658416117,JB1,7.240510513092792
1286,1.3016276066884178,103.88299671364967,JB2,7.199365066319467
451,1.308894518872329,103.88601691043624,K7,7.0907522436123225
1363,1.308492552601754,103.8853628087812,KM4,7.145350903745257
1180,1.3233181490784798,103.91150571719837,LT1,5.499775090181802
837,1.3239081741740943,103.91087369459731,LT2,5.595864274775479
1779,1.3250359305098454,103.91049260744168,LT3,5.715030924654795
792,1.323074781161124,103.88643638826342,M1,7.707171703377686
1635,1.322312871237763,103.8827929694789,M32,8.019446694900957
734,1.3048183599520138,103.91752217325164,MP1,3.6981515947406076
938,1.3061277669131734,103.91489545704614,MP17,4.02399366678809
1746,1.30422461438827,103.91665765027,MP2,3.749920934973175
1896,1.3061096468902569,103.91616519665848,MP5,3.9009287458722697
288,1.3054480243950732,103.91247836691647,MP5M,4.224729476312872
1336,1.3046720374995606,103.91256924764082,MP5S,4.177177986740528
1758,1.3054965796249205,103.91638142426864,MP6,3.845727576583238
274,1.3055812783399696,103.91468879090584,MP7,4.014366296510328
373,1.3908141653016273,103.90592175523312,SK9,12.265433189827858
843,1.3898150362870645,103.90533732069552,SK14,12.18625696939081
695,1.3477410368330722,103.8532954079852,BE10,12.283305285698564
1760,1.3497794554538258,103.85304135503776,BE11,12.430564629050274
869,1.3448855409177118,103.85152763920874,BE13,12.283338841034046
692,1.34705912300086,103.85543169019624,BE14,12.042506183890499
227,1.35589523545262,103.84845669941872,BE26,13.233903348037057
524,1.3566562135466202,103.84863114624696,BE27,13.266346185903036
908,1.35792578374441,103.84805039220308,BE28,13.400501112172389
45,1.3574527003474106,103.84590085114525,BE29,13.566205523932297
1442,1.3574639721486683,103.84644532993362,BE30,13.517120910726907
491,1.3588668638092545,103.84609524349491,BE31,13.638445895091508
146,1.3591710155830503,103.84667247515073,BE32,13.605634476199462
1397,1.3464955373934115,103.84837778261436,BE4,12.675887822282625
1756,1.346177376327494,103.85096106346889,BE5,12.411487720459164
1589,1.3447482141025904,103.85188334257242,BE6,12.241553992925938
269,1.3471702615089869,103.85618277394822,BE9,11.97925012206219
1220,1.292483011992079,103.81440063004588,CLM,14.678679781472011
1283,1.2890407366150354,103.80884793932924,BM14,15.288740846611297
1889,1.2857124480254345,103.81870264853308,BM19,14.195328988398277
628,1.2852472955170589,103.81876020804592,BM20,14.190038059738812
1753,1.287667284248734,103.80895514473973,BM4,15.276663573920027
787,1.2895333905500683,103.81376449901636,BM6,14.742465278970764
206,1.283492802887912,103.8233756624964,BVM2,13.683032639925697
1623,1.2744580741015816,103.83921657283985,CM1,12.00926457811288
1797,1.291993773066109,103.82740904968784,H12,13.231122257577109
1345,1.288511700181498,103.8324652115687,H14,12.662226513677822
244,1.2910086868911117,103.83251535744448,H3,12.660427236206095
696,1.2877269654910477,103.83092213801466,H8,12.833888909029499
1434,1.2890460476816068,103.8215599400175,HCM,13.875177109153748
1293,1.289222142853235,103.82235539347374,HE1,13.786868883931833
157,1.2905406191010664,103.82098507674438,HE19,13.941197580546278
13,1.2846680932595869,103.82098533323034,HE24,13.944341111675072
12,1.2834709130566546,103.8227828558411,HE4,13.748998761384684
1273,1.281934892229842,103.82701754725274,JMB1,13.286335102959919
1558,1.2893587269753048,103.81032768986412,JRTM,15.124449614900572
1828,1.283069382670322,103.82865102019989,KTM,13.09882646164675
1469,1.283446479605301,103.8274761660383,KTM2,13.227601604347024
716,1.2806394354926494,103.82864802888722,KTM3,13.113743406823358
33,1.281481446142536,103.82729731282092,KTM4,13.258020388701505
426,1.2893340477316146,103.81522033138316,LBM,14.580375995601782
1201,1.3321946782571863,103.86606008684048,PP9T,10.17911770272342
717,1.2870082444741209,103.81690732416628,RHM2,14.392870771526137
945,1.2879157769529934,103.81727324816993,RHM3,14.351593405966353
127,1.2879887721540044,103.815817221734,RHM4,14.513489399113881
1694,1.2882886138255252,103.81561639580671,RHS,14.535802503262987
1438,1.3732591319490572,103.89696590280194,HG30,10.93737807165057
755,1.3754845441162995,103.89631784244226,HG31,11.187813878886269
1016,1.371379058329617,103.88606016836792,HG32,11.423595664001468
449,1.369943399871844,103.88596778014345,HG39,11.30076861664242
1721,1.3711840890820386,103.89396218073183,HG47,10.912899503518137
78,1.3754251700704976,103.89409369476046,HG48,11.307130361863111
1728,1.378793343418818,103.89475931637892,HG49,11.593352058271554
1526,1.377331836059522,103.89133366740658,HG50,11.647777215354216
232,1.378651048417412,103.89011314127175,HG51,11.843982841133009
795,1.3802826296010706,103.8897556014774,HG52,12.019268409512518
673,1.3566443539408752,103.8843547430974,HG54,10.268384223848338
990,1.372683430169658,103.89321220378636,HG55,11.098458721509015
1835,1.379004377957857,103.89119380269554,HG60,11.814573210695688
1370,1.3796540278489158,103.88915444541854,HG61,11.995048403850602
1603,1.3808269962216235,103.88855958799265,HG62,12.140749536826428
1516,1.3742926629562864,103.89581761240278,HG67,11.10102180271995
476,1.3699244511698212,103.89183951666378,HG68,10.923814054683161
1226,1.369980742386638,103.8929697698491,HG69,10.859842863676793
1318,1.353652999455382,103.8878029683342,HG7,9.764568545166762
1646,1.378973567137333,103.88850841192986,HG70,11.96937444325095
609,1.3518113670729863,103.87947328009932,HG76,10.262632286053595
863,1.3754541941864626,103.88424412307052,HG77,11.909578592755468
556,1.3767756461828915,103.88326593439776,HG78,12.092402224374043
1404,1.3760480717091137,103.8804913425767,HG79,12.209051451498484
1583,1.3778423903615715,103.89402902276215,HG89,11.54225166351998
534,1.3815610022490386,103.8806477877379,HG94,12.695063389084249
191,1.353977867224383,103.890100184271,HG95,9.623629557157225
1618,1.35268125220462,103.88976906939072,HG96,9.538701227071487
1466,1.371222137875154,103.89475741107408,HG97,10.869562551742504
140,1.3494346989855843,103.8890479251153,HG99,9.324875577589001
442,1.3433629252763908,103.7382609053107,J12,23.93706170960707
1883,1.3440938400679234,103.73907981531524,J14,23.870089808191242
312,1.3440418112882973,103.74141793961732,J15,23.61763449064868
403,1.34440108183756,103.73564333470638,J16,24.248032995262196
743,1.3468907567288746,103.73484507216465,J18,24.40639580889536
365,1.351320351997118,103.7301985030288,J22,25.038282519758585
623,1.3500283203099188,103.7320158983362,J23,24.804140508482245
528,1.3490191908456162,103.7321332391786,J23M,24.76071170007494
1462,1.340430194313869,103.74157403903612,J8,23.498394279316308
1340,1.342122435168998,103.74200092091957,J9,23.49971911442552
1668,1.3415471370568717,103.74746010063689,J90,22.896615675589413
579,1.337537219917197,103.74410505198507,J91,23.14741790214534
1425,1.3375577648770798,103.74685639183114,J92,22.850849949609337
1244,1.339241045742681,103.74514016877296,J93,23.081474452901265
323,1.3396922643624274,103.7431661191949,J94,23.30658974001073
959,1.3401003005523258,103.7470868836082,J95,22.89561116455005
1622,1.3415185653945183,103.7449583160269,J96,23.16461313221168
658,1.342401343926066,103.74594637866014,J97,23.083858932365683
1826,1.3508670707092796,103.74988224837854,BBM2,22.930062877850652
133,1.346961571834135,103.74947027262137,U12,22.84569598276097
67,1.4011960465890263,103.7466707134054,CK56,25.512280603595695
763,1.4022393536094335,103.74832374074006,CK57,25.410197328195853
85,1.364844191857187,103.74648387196004,U51,23.80179726074932
1656,1.3375088707086673,103.9259610240537,B59,5.932980378168048
1043,1.3372324410644003,103.92905669849968,B60,5.781254575361124
559,1.3361557898964052,103.9235080785556,B97,5.906143842503454
773,1.3267660935698495,103.92492554687288,CC12,4.9049329496144285
831,1.3962605919227666,103.89806140504734,SK39,13.162631093173692
889,1.3920275267973798,103.87327575706874,SK81,14.11890565925523
726,1.378101228997388,103.93593291083164,P40L,10.065233978508926
762,1.3667464214739626,103.96247396456312,PM10,8.918102989259415
1323,1.3763901312097715,103.94560888980388,PM25,9.808590888694413
1249,1.3710094121120664,103.95768508262704,PR7,9.295890295957784
1874,1.3081555032749437,103.86079175042092,MR5,9.767475148140567
1755,1.3071674063050989,103.860536501889,MR6,9.77081462514819
1314,1.3075628847261749,103.8603921769383,MR7,9.796057640793578
1061,1.3232280335397644,103.8610063216848,SG1,10.256665355943706
1876,1.3226623838300875,103.86022903293444,SGLM,10.313134846964385
148,1.4415585331685614,103.77598351244052,W4M,25.490300476225656
309,1.4363199769299182,103.79461887935128,W59,23.57978401245604
1174,1.432540568742617,103.79622188281198,W554,23.159228783692573
458,1.4323004696114,103.79493449356092,W549,23.244198236613517
389,1.445980334457711,103.8000408978968,W81,23.928732589379763
1872,1.3870087192667444,103.89590076347643,SK28,12.337544715858527
302,1.4291763831618314,103.79470011164317,W586,23.025062344549177
333,1.4282160492988094,103.79469552060183,W588,22.952832129672874
1381,1.3880225732532303,103.89538993670782,SK29,12.463811670260851
198,1.431684328302078,103.7742861457734,W26,24.913489029932858
120,1.4310251932285876,103.7739106135832,W27,24.89873321143757
1596,1.3716359902146564,103.96025594204671,PM8,9.40774771042299
1158,1.371267840795118,103.95957441760449,PR8,9.355131292166119
1422,1.3925062248152236,103.87633404339012,SK69,13.970189924043163
1643,1.328283495109407,103.84461988914568,AH1,12.157092782126803
686,1.325955650724791,103.85998347830004,BR14,10.479787424330038
0,1.328546809837197,103.85155370374817,RC1,11.454674760053908
706,1.3340273406132328,103.8521069604594,TP12,11.651524386531612
888,1.3374793997904242,103.85083354968089,TP15,11.950163799279679
1194,1.3310224198845195,103.8444875730262,TP20,12.285621879380795
712,1.3342009367863668,103.84404232075936,TP22,12.472066538774675
561,1.335341205575825,103.85155022411512,TP3,11.771578347876924
1296,1.340605801519672,103.84633277507496,TP30,12.554642161042523
1455,1.3379881832413978,103.8524333470043,TP34,11.81876197077295
1441,1.3395182059074235,103.8542125805238,TP3A,11.726208257452608
1864,1.3316871944820945,103.85671423889974,TP40,11.076956737467656
1341,1.3319694948660128,103.85824381543726,TP41,10.93812095487616
147,1.334837558410198,103.8572443132636,TP43,11.182104397482059
759,1.3375715055634887,103.85668073960235,TP48,11.381202011663405
1824,1.3414086530592122,103.8545392383077,TP52,11.79852905200883
589,1.3424420657666314,103.85555243223637,TP53,11.759736413177848
1799,1.341438887484936,103.85645585589944,TP54,11.616347734765395
1156,1.340164989877938,103.85225868390958,TP60,11.951102926131579
50,1.3414197021702787,103.85046105448858,TP62,12.193585697552686
1118,1.341762454186033,103.84903277871588,TP63,12.351028630601968
1814,1.3327492745119438,103.85711091585055,TP67,11.089555676246771
1503,1.3398039017977643,103.84876517259396,TP7,12.273752206806979
1685,1.339391741464611,103.84845103464636,TP8,12.283328014249904
1732,1.3360648632051917,103.85659747937642,TPB1,11.309481267945937
1150,1.339270203865429,103.84708721261586,TPM2,12.411721465514647
644,1.3307490035221945,103.84223393404942,TPM3,12.505475899987616
1781,1.3398497061338188,103.84592176737154,TPM7,12.556449749086347
258,1.3366352513195725,103.85928598754175,TPM8,11.077306392734709
1182,1.3370812821443905,103.85778898074932,TPM9,11.24695541717496
1502,1.3365036597802444,103.85113356861105,TPMA,11.871024241183278
404,1.333054806550548,103.84524077047004,TPMB,12.29839166116798
543,1.341935891063596,103.8461606844804,TPMC,12.640857205094063
1149,1.3302080747111178,103.84491120787658,TPMD,12.207262720699022
1696,1.338446133420944,103.84984683207784,TPME,12.097064220496659
79,1.3351666442919865,103.84559712610049,TPMF,12.35959324627988
1782,1.3320229196131728,103.85739786556675,TPMH,11.025068966391096
88,1.3342662016697917,103.84548050687796,TPMJ,12.329399676665306
1368,1.3309769044577404,103.85857183592456,TPMK,10.856642094161423
678,1.3382258757437402,103.85892321210036,TPML,11.199397464218606
1234,1.339014103039561,103.85800372941608,TPMM,11.331716060298461
746,1.3937143837711456,103.906757692769,SK24,12.533209916081784
1366,1.3576754848491717,103.88795773278927,HG17,10.091428532730125
1543,1.350591594227991,103.88899792755882,HG75,9.423022271952366
1567,1.374661406137122,103.88052803909147,HG86,12.083506672986786
1419,1.3622672179706925,103.89007015976624,HG92,10.343879695342434
1193,1.2945634816894256,103.8038718685722,Q86,15.857546859586657
112,1.294701006605811,103.80325801294246,Q19,15.926426739511596
1514,1.2920319699769407,103.80353016873003,MLM1,15.885486794303821
975,1.2902642774663728,103.80319271421484,STM1,15.918968425089286
184,1.2898290995549135,103.80370237466184,STM2,15.86167711510198
245,1.2898270512586238,103.8033264959866,STM3,15.903470198129128
321,1.2929905606576144,103.80055965992032,Q88,16.218838819534575
853,1.294206414375911,103.79956933961464,Q8,16.333864601738696
153,1.3016364093624146,103.79679138790354,CDM,16.696054616258557
44,1.3986088574081854,103.90936832589114,PL16,12.949307005817083
1147,1.3996847723542276,103.91010391091966,PL19,13.03734023719528
225,1.3995519599597044,103.90833604330264,PL24,13.08543716556421
642,1.404599230619109,103.90863393763117,PL38,13.607737871851175
154,1.4014192894388904,103.89943821756682,PL50,13.62924436494974
769,1.400010434777655,103.89867607165796,PL51,13.517593902953747
71,1.3792527806804948,103.7513716518421,CK2,23.928048821354114
573,1.3716499282813763,103.83746428814854,A28,15.254316449413041
1561,1.3704511192782494,103.84369994453256,A31,14.626308454215437
1378,1.367205743273234,103.8589905085286,A44,13.097173162644104
987,1.3703630515467693,103.8383206515405,A27,15.09175903931702
1750,1.376202178062338,103.83868455774676,A75,15.462278839941721
571,1.3740476540994069,103.87021204033375,SE41,12.759580953777423
1298,1.366237055774122,103.84304639719952,A2,14.395741385447222
1114,1.3718598268833164,103.83831596140112,A94,15.193551426992471
1749,1.3637433814720363,103.89411326609486,HG1D,10.212950618842934
99,1.398136840661223,103.74911670029476,CK54,25.108493937807328
1307,1.28642306098842,103.82038883426772,HE17,14.006511978253892
1092,1.2750954612568544,103.83617308630484,SPS,12.336439732163717
1037,1.272406389504725,103.8232073879553,TB10,13.804090942704311
1658,1.2706126262273696,103.8235354724374,TB11,13.794803153087328
937,1.273911368539902,103.8075810262176,TB22,15.511143159422913
519,1.281342169104228,103.81521890869666,TB23,14.600019391541405
735,1.272025040151154,103.80911204099384,TB28,15.36497221368649
337,1.2776343854674224,103.8224402252545,TB4A,13.827134939508296
1321,1.2739507972210309,103.82215128778115,TB6,13.89993171035959
483,1.2734514848823009,103.82139918679424,TB7,13.9894335901219
619,1.2726440475687442,103.820754852551,TB8,14.071362782956488
486,1.277544772322185,103.82112429824346,TBCM,13.973786536152678
947,1.2813137150572276,103.82645402589318,TE1,13.352706203400512
243,1.2865006247607842,103.83788672656172,YHS,12.060803823494172
1483,1.339485124212113,103.70314264442617,JM5,27.637671379167223
892,1.339213857297851,103.70176502840717,JM6,27.78140800924215
336,1.3413442507193407,103.70150259793418,JM8,27.859270354836223
1130,1.3386592120903442,103.6968178714569,JM9,28.30787430452106
1250,1.3271974323386024,103.72106615550815,TJ27,25.422353792418328
547,1.328142779235019,103.72230234256962,TJ29,25.305154504688204
508,1.3301014238029596,103.72223918558402,TJ30,25.351195923046728
174,1.3400495011789737,103.72018296671978,TJ32,25.800482378849612
845,1.337109414406709,103.72324981677068,TJ33,25.39615905829903
40,1.3362078554823698,103.72452979381964,TJ36,25.23574506158419
1488,1.339271189725484,103.85552897461852,TP4A,11.585055627896024
1240,1.388329162827995,103.9881780032726,CV1,12.069323205783833
1192,1.3899831182202005,103.9864868577459,CV3,12.169021187604066
457,1.379306773598291,103.94009872430242,PM32,10.156358752211283
1352,1.3770809237481785,103.9398767004852,PM33,9.91112705421967
195,1.378000605084881,103.9387119702444,PM34,10.023274578904191
891,1.4377603834864414,103.83815752931176,Y19,20.527979056525766
36,1.4357473677559216,103.83951188284227,Y18,20.25829644683456
168,1.4128628780398012,103.83383747728278,Y26,18.674135092015522
815,1.4548200839405945,103.8167550426611,S28L,23.474364466741196
1511,1.389902482766781,103.98798894765062,CV2,12.222996843012945
1495,1.3945617002088786,103.89483022537868,S30L,13.14285921221858
971,1.3937198420677013,103.89584128890542,SK30,13.009726691096146
1468,1.3932082235368315,103.90256587963714,SK31,12.65238794375273
165,1.3947766801720634,103.89468941910204,SK38,13.17120497168438
913,1.3954336679585913,103.89584219765396,SK59,13.181902150571563
1474,1.4477311107371884,103.79848075891468,W79,24.189484397839315
994,1.448166564477661,103.80034232483084,W80,24.08502783081648
627,1.4385397149030212,103.80023093157064,W87,23.313849762118217
629,1.4372209438665462,103.7987160427398,W88,23.32709876813182
699,1.4362606314134871,103.8020552796305,W92,22.9906940970393
118,1.3963652304633865,103.88934469372973,SK94,13.597056163507347
1137,1.3165783475838255,103.8802418081955,SD4,7.998051514612771
1420,1.364905492978833,103.96502890331372,PM12,8.780526594191471
728,1.30435729553073,103.9153408153672,MP3M,3.886200903903113
593,1.303996613677369,103.91419719336592,MP4M,3.9815536044921447
549,1.3789475812238117,103.93724254160884,PM38,10.14321073915107
1566,1.277163553465462,103.83991265403928,EPL,11.897654880770185
138,1.3307202632277393,103.93556933270648,B86,4.8775226597826995
1684,1.3036365210364356,103.91287956925594,MP2M,4.096627033103192
591,1.3551543675245774,103.84830892492698,BE25,13.200764163168142
1093,1.3601707004676906,103.84482006190818,BE33,13.837953065622164
282,1.3495058318348234,103.87535455642082,L1,10.42972154147647
319,1.352894926166181,103.86941007543432,SE15,11.177341393561031
1020,1.351714440939821,103.86770944034168,SE17,11.239740310493703
1019,1.350197482861451,103.87046405891748,SE18,10.895608641854366
1169,1.3547449134036968,103.8736912310187,SE19,10.955302324734935
363,1.34631024904111,103.872723391519,SE25,10.428947564307224
247,1.348961711170609,103.87413981650234,SE26,10.493237294926278
821,1.3483947531667395,103.8762489104555,SE27,10.273713746105509
248,1.3481957061532102,103.87362325721136,SE28,10.482813095706977
1342,1.3499026871040125,103.87579928529908,SE29,10.421359718198012
1146,1.3519652625237195,103.83696880365702,SH2,14.077801168401328
200,1.4295038333628696,103.77206088192716,W43,24.950533908683685
1604,1.3653553176828952,103.8923108470265,HG5,10.474590798557093
1861,1.4266570986026137,103.77367553747698,W46,24.61200025550887
1574,1.3311357042252492,103.85929371591384,TP68,10.792344233591647
1788,1.2769773813172844,103.841054070432,DUXM,11.773593016595015
1099,1.3388696011180514,103.85574267886167,TP49,11.542477603348669
1537,1.338878433095772,103.85443102196764,TP50,11.670464526283558
129,1.34110943783859,103.95131785642238,SI1,5.910059001009217
1621,1.345172569755738,103.95926490626184,SI11,6.497104027456534
1105,1.3458702647263434,103.9589284100017,SI12,6.5647201481876
1517,1.343164542305763,103.9504537993984,SIM1,6.129744807949906
1461,1.3461064600262538,103.95391967522448,SIM2,6.494853187073232
1838,1.3453701772727102,103.95816625977892,SIM3,6.492680400110037
123,1.348911627439186,103.9526857910774,T34,6.78869930977722
1096,1.3488833306241554,103.95423767399994,T35,6.805702244936167
647,1.3454200181193685,103.94981419991493,T4,6.3752312953004155
1057,1.359329003227221,103.95045443431616,T75,7.923826278335436
968,1.3597987523788797,103.954572976966,T80,8.015363250353348
1450,1.3544003715798585,103.9585245233876,TM11,7.486142820952211
74,1.3558304340730032,103.95721552075253,TM12,7.618156420544111
1477,1.3563570937883112,103.95910066578033,TM13,7.71182863348082
1708,1.3491501505382808,103.93057172796932,TM14,7.00125894121085
1475,1.351213154891125,103.9379870586498,TM17,7.069002558009132
1436,1.3523979713180423,103.93803491918668,TM18,7.198985791886196
1605,1.3514133266988884,103.96047384946188,TM21,7.203835414012952
599,1.352264486560788,103.96282948823168,TM22,7.357161805413662
1343,1.362833734951973,103.95687967842404,TM28,8.382845652545877
240,1.3606853861366743,103.95910880324688,TM29,8.185670169083021
474,1.3612627825031405,103.95056497201216,TM3,8.139271075632534
729,1.3568738297975131,103.93665140890116,TM30,7.71295721792095
535,1.3587518558468132,103.93665544860932,TM31,7.91979775916499
1129,1.3595356023853955,103.93523070362784,TM32,8.029002479377663
301,1.363095228751709,103.95216148876725,TM4,8.354657980459624
113,1.3639797760612586,103.95302368936656,TM49,8.460645686745632
581,1.363108337353694,103.9540792437761,TM5,8.375354281607272
816,1.399766896599864,103.90368863010534,PL23,13.283653841395328
313,1.3984631405322845,103.90307285517676,PL27,13.173143862830308
375,1.4038622806100294,103.90798247324102,PL34,13.552397425771955
1287,1.403119329325957,103.90729350674636,PL35,13.498425138555442
876,1.4032349137543962,103.90965714004696,PL37,13.428455728439964
918,1.4045253632063053,103.90742251192135,P34L,13.642045727155486
962,1.4022418712257227,103.90762249223592,P35L,13.394246131602857
228,1.3440114710940638,103.95191562437488,SI2,6.2377672501631745
1060,1.344856604703591,103.95227493068576,SI4,6.335354475080085
980,1.3489435958045213,103.95044650654371,T32,6.770864154067861
68,1.3325447895324392,103.93557107829272,B28,5.074458637945977
193,1.342527290332568,103.95228048073756,SIM5,6.077805931132875
502,1.3791544765788513,103.75753302194023,TWM1,23.304344865088698
204,1.3703854326512568,103.84692254711774,A52,14.343785025738786
1042,1.3708650227001158,103.84687730858236,A53,14.381704129237034
506,1.3724343595097768,103.8459153545853,A54,14.575696113203952
